13020002,5,4.2
13020002,7,3.5
13020002,8,4.9
13020002,11,6
13020002,12,5.8
13020002,13,6.8
13020002,26,8.8
13020008,5,6.2
13020008,6,7.8
13020008,8,7.1
13020008,11,5.8
13020008,12,8.2
13020008,13,5.9
13020008,26,8.5
13020012,5,6.9
13020012,6,4.8
13020012,7,6.1
13020012,8,6.7
13020012,10,7.3
13020012,11,5
13020012,12,7.4
13020012,13,4.1
13020012,26,3
13020053,7,4.5
13020053,8,5.3
13020053,10,6
13020053,11,7.3
13020053,12,6.2
13020053,13,5.8
13020053,26,6
13020063,5,7.2
13020063,6,4.6
13020063,7,5.3
13020063,8,6.2
13020063,10,5.8
13020063,11,7.1
13020063,12,7
13020063,26,5
13020708,5,7.5
13020708,6,4.2
13020708,7,3.2
13020708,8,4.2
13020708,10,4.7
13020708,11,7
13020708,12,5.6
13020708,13,5.1
13020708,26,4.6
13020091,5,7.5
13020091,6,7.4
13020091,7,8.2
13020091,8,7.6
13020091,10,4.8
13020091,11,6.4
13020091,12,8.9
13020091,13,5.3
13020091,26,6
13020712,5,7.3
13020712,6,4.1
13020712,7,4.1
13020712,8,5.8
13020712,10,4.1
13020712,11,5
13020712,12,2.2
13020712,13,7.3
13020712,26,2.8
13020716,5,6.2
13020716,8,5.2
13020716,10,4
13020716,12,3.7
13020716,13,7.2
13020716,26,2.2
13020113,5,7.3
13020113,6,6
13020113,7,6.4
13020113,8,7
13020113,10,5.1
13020113,11,8.1
13020113,12,7.2
13020113,13,4.4
13020113,19,6.1
13020113,26,6.2
13020531,5,3
13020531,7,4.3
13020531,8,3.6
13020531,11,8.2
13020531,12,7.7
13020531,13,8
13020531,26,4.2
13020125,5,8.1
13020125,6,8.8
13020125,8,6
13020125,10,6.6
13020125,11,5.5
13020125,12,7.2
13020125,26,6
13020136,5,7.7
13020136,6,7.6
13020136,7,10
13020136,8,10
13020136,10,3.8
13020136,11,7.5
13020136,12,7.4
13020136,13,5.9
13020136,26,6.7
13020137,5,6.8
13020137,6,7.9
13020137,7,6.8
13020137,10,6.4
13020137,11,8.3
13020137,12,8.4
13020137,13,5.7
13020137,16,6.3
13020137,19,7
13020137,20,8.3
13020137,21,9.4
13020137,22,5.1
13020137,24,4.6
13020137,25,6.7
13020137,26,9.6
13020137,28,2.4
13020137,32,0
13020137,42,0
13020146,5,7.5
13020146,7,6.8
13020146,8,7.8
13020146,10,4.7
13020146,11,6.6
13020146,12,9.4
13020146,13,4.7
13020146,26,4.2
13020148,5,7.3
13020148,6,8.4
13020148,7,7.8
13020148,8,8.7
13020148,11,7.7
13020148,12,9
13020148,13,5.8
13020148,26,6.8
13020159,5,4.5
13020159,7,6.6
13020159,8,7.1
13020159,10,3.3
13020159,11,5.8
13020159,12,5.4
13020159,13,5.4
13020159,26,5
13020160,5,7.2
13020160,6,5
13020160,7,8.8
13020160,8,10
13020160,10,4.5
13020160,11,5.5
13020160,12,5.6
13020160,13,5.4
13020160,26,2.8
13020713,5,8
13020713,6,7.3
13020713,7,2.9
13020713,8,6.5
13020713,10,5.4
13020713,11,4.7
13020713,13,7.3
13020713,26,7
13020183,5,8.6
13020183,6,6.8
13020183,7,8.9
13020183,8,8
13020183,10,4.6
13020183,11,6.1
13020183,12,3.7
13020183,26,7.6
13020190,5,7.2
13020190,6,5
13020190,7,4.9
13020190,8,6.1
13020190,10,3.6
13020190,11,6.5
13020190,12,8.4
13020190,13,6.2
13020190,26,6.8
13020546,5,5.9
13020546,6,7.5
13020546,7,6
13020546,8,6.7
13020546,10,5.2
13020546,11,7.1
13020546,12,7.8
13020546,13,7
13020546,26,4.8
13020196,5,7.2
13020196,6,7
13020196,7,6
13020196,8,5.4
13020196,10,6.6
13020196,11,6.1
13020196,12,9.4
13020196,13,5.9
13020196,26,6
13020704,5,5.5
13020704,6,1.4
13020704,7,7.8
13020704,8,5.1
13020704,10,3.4
13020704,11,4.6
13020704,13,6.2
13020704,26,1.6
13020228,4,7.4
13020228,5,7.1
13020228,6,8
13020228,7,6.8
13020228,8,6.6
13020228,10,5.3
13020228,11,5.5
13020228,12,8.8
13020228,13,6.4
13020228,26,7.2
13020229,5,7.9
13020229,6,6.2
13020229,7,7.5
13020229,8,6.8
13020229,10,5.6
13020229,11,5.9
13020229,12,8.2
13020229,13,5
13020229,26,4.6
13020265,5,8.2
13020265,6,7.1
13020265,7,4.5
13020265,8,4.1
13020265,10,6.4
13020265,11,9.3
13020265,12,9.2
13020265,13,5.8
13020265,26,7.2
13020275,7,5.4
13020275,8,6
13020275,10,5.2
13020275,11,5.7
13020275,12,7.5
13020275,13,4.5
13020275,26,4.1
13020280,5,5.4
13020280,6,5.7
13020280,7,5.2
13020280,8,5.7
13020280,10,5
13020280,11,5.9
13020280,12,7.8
13020280,13,6.7
13020280,26,5.8
13020629,5,8
13020629,6,6.7
13020629,7,8.1
13020629,8,7.2
13020629,10,6
13020629,11,4.3
13020629,12,6.3
13020629,13,7.5
13020629,26,5.8
13020290,5,7.7
13020290,6,6.9
13020290,7,4.8
13020290,8,1.1
13020290,11,6
13020290,12,9.4
13020290,13,6.3
13020290,26,7.2
13020291,5,7.7
13020291,6,7.6
13020291,7,4.5
13020291,8,5.9
13020291,10,3.4
13020291,11,5.7
13020291,12,8.6
13020291,13,4.8
13020291,26,7.8
13020550,5,7.5
13020550,6,7.3
13020550,7,4.8
13020550,8,3
13020550,10,5.5
13020550,11,7.3
13020550,12,8.1
13020550,13,6.9
13020550,26,7.2
13020314,5,7.7
13020314,6,4.9
13020314,7,7.1
13020314,8,7.8
13020314,10,6.8
13020314,11,6.7
13020314,12,9
13020314,13,7.9
13020314,26,7
13020317,5,5.5
13020317,7,7.2
13020317,8,5.4
13020317,10,5.1
13020317,11,7.1
13020317,12,9.2
13020317,13,7.3
13020317,26,5.1
13020323,5,7.7
13020323,6,4.6
13020323,7,7.9
13020323,8,7
13020323,10,5.2
13020323,11,6.6
13020323,12,9
13020323,13,7.2
13020323,26,7.1
13020324,5,6
13020324,6,8.1
13020324,7,5.8
13020324,8,4.8
13020324,10,6
13020324,11,7.7
13020324,12,8.3
13020324,13,5.8
13020324,26,7.2
13020327,1,4.5
13020327,5,6.7
13020327,6,2.4
13020327,7,6.6
13020327,8,6.4
13020327,10,4.1
13020327,11,6.8
13020327,12,3.9
13020327,13,6.6
13020327,26,1.6
13020330,5,5.4
13020330,6,5.2
13020330,7,5.7
13020330,8,0.9
13020330,10,4.9
13020330,11,7.2
13020330,12,7
13020330,13,7
13020330,26,5.6
13020636,5,6.2
13020636,7,5.7
13020636,8,6.8
13020636,10,2.8
13020636,11,4.8
13020636,12,5.1
13020636,13,7
13020342,5,7.3
13020342,7,7.4
13020342,8,10
13020342,11,6.9
13020342,12,6.1
13020601,5,6.2
13020601,6,9
13020601,7,10
13020601,8,10
13020601,10,4
13020601,11,6.1
13020601,12,5
13020601,13,7.2
13020601,26,7.7
13020638,5,8.8
13020638,6,5.2
13020638,7,10
13020638,8,10
13020638,10,5.6
13020638,11,5
13020638,12,6.8
13020638,13,7.7
13020638,26,4.6
13020372,5,8.1
13020372,6,7.1
13020372,7,4.8
13020372,8,6.3
13020372,10,4.3
13020372,11,5.7
13020372,12,3.6
13020372,13,6.7
13020372,26,7.1
13020397,5,8.4
13020397,6,9.1
13020397,7,5.9
13020397,8,5.3
13020397,10,5.3
13020397,11,6.7
13020397,12,10
13020397,13,6.4
13020397,26,6.2
13020395,5,7.5
13020395,7,6.2
13020395,8,6.7
13020395,10,4.1
13020395,11,8.7
13020395,12,3.4
13020395,13,6.1
13020395,26,5.4
13020386,5,8.7
13020386,8,2.8
13020386,10,5.1
13020386,11,7.9
13020386,12,6.3
13020386,13,7.2
13020386,26,6.6
13020403,5,8.6
13020403,7,6.7
13020403,8,6.5
13020403,10,1.4
13020403,11,0
13020403,12,5
13020403,13,6.3
13020410,5,4.8
13020410,7,6.1
13020410,8,5.2
13020410,10,6
13020410,11,7.3
13020410,12,8.3
13020410,13,7.9
13020410,26,7.2
13020418,5,7.9
13020418,6,5.5
13020418,7,7.6
13020418,8,7.9
13020418,10,5.3
13020418,11,5.7
13020418,12,4.7
13020418,13,5.7
13020418,26,7.6
13020420,5,8.4
13020420,6,8.2
13020420,7,6.2
13020420,8,7.1
13020420,11,6.4
13020420,12,8.8
13020420,13,5.1
13020420,26,5.6
13020425,5,6.9
13020425,6,4.5
13020425,7,3
13020425,8,0
13020425,11,5.6
13020425,19,0
13020428,5,6.6
13020428,6,7.9
13020428,7,4.2
13020428,8,5.9
13020428,10,6.3
13020428,11,6.2
13020428,12,7.5
13020428,13,7.6
13020428,26,7
13020452,5,8.3
13020452,8,4.3
13020452,10,4.4
13020452,11,6.7
13020452,12,5.2
13020452,13,7.9
13020452,26,5.8
13020450,5,7.5
13020450,6,6.3
13020450,7,6.8
13020450,8,7.1
13020450,10,6.5
13020450,11,7.8
13020450,12,7.4
13020450,13,6.4
13020450,26,4.2
13020647,5,7.7
13020647,6,4.7
13020647,7,7.2
13020647,8,6.8
13020647,10,3.4
13020647,11,9
13020647,12,7.3
13020647,13,5.8
13020647,26,6.2
13020481,5,7.3
13020481,6,4.2
13020481,7,4.9
13020481,8,6.8
13020481,10,4
13020481,11,6.5
13020481,12,6.4
13020481,13,6.4
13020481,26,6.4
13020495,5,7.1
13020495,6,6
13020495,7,6
13020495,8,6.1
13020495,10,2.7
13020495,11,6.4
13020495,12,3.7
13020495,13,4.8
13020495,26,4.8
13020496,5,8.6
13020496,6,8.2
13020496,7,5.2
13020496,8,4.5
13020496,10,3.6
13020496,11,6.5
13020496,12,5.9
13020496,13,5.7
13020496,26,7
13020511,5,6.9
13020511,6,7.9
13020511,7,6.9
13020511,8,5.8
13020511,10,5
13020511,11,7.6
13020511,12,7.5
13020511,13,5.9
13020511,26,6.4
13020034,5,5.2
13020034,6,4.8
13020034,7,5.3
13020034,8,5.8
13020034,10,6
13020034,11,5.3
13020034,12,9
13020034,13,5.9
13020034,26,7.1
13020044,5,7.2
13020044,7,4.9
13020044,8,4.7
13020044,10,6
13020044,11,5.5
13020044,12,9.2
13020044,13,4.4
13020044,26,5.9
13020052,5,7.3
13020052,6,7.3
13020052,7,4
13020052,8,4.8
13020052,11,7.4
13020052,12,8.7
13020052,13,4.7
13020052,26,9.9
13020054,5,8.2
13020054,6,4.2
13020054,7,7.6
13020054,8,7
13020054,11,6.5
13020054,12,8.2
13020054,13,5
13020054,26,6.6
13020055,6,7.2
13020055,7,6.1
13020055,8,6.6
13020055,10,4.3
13020055,11,6.4
13020055,12,6.2
13020055,26,6.1
13020057,5,6.9
13020057,6,7.9
13020057,7,6.2
13020057,8,10
13020057,10,8
13020057,11,6.3
13020057,12,6.5
13020057,13,4.6
13020057,26,9.7
13020583,5,7.2
13020583,6,9.8
13020583,7,5.7
13020583,10,5.2
13020583,11,6.1
13020583,12,4.8
13020583,13,7.8
13020583,25,5.7
13020583,26,4
13020094,5,4.8
13020094,6,5.8
13020094,7,6.5
13020094,8,6.6
13020094,10,6.6
13020094,11,6
13020094,12,8.3
13020094,13,4.4
13020094,26,6
13020092,5,6.9
13020092,6,5.4
13020092,8,6.1
13020092,10,5.7
13020092,11,7.9
13020092,12,6.8
13020092,26,6.1
13020099,5,6.1
13020099,6,7.4
13020099,7,7.7
13020099,8,6.9
13020099,10,4.3
13020099,11,5.8
13020099,12,8
13020099,13,5.6
13020099,26,7.6
13020540,1,7
13020540,5,4.7
13020540,6,7.4
13020540,7,0
13020540,11,2.8
13020540,12,0
13020540,13,5.1
13020540,16,0.7
13020153,5,7.4
13020153,6,7
13020153,7,6.6
13020153,10,5.3
13020153,11,7.9
13020153,12,6.4
13020153,13,4.5
13020153,26,5.2
13020155,5,9.2
13020155,6,9.8
13020155,7,10
13020155,8,10
13020155,10,7.6
13020155,11,7.8
13020155,12,3.8
13020155,13,6.2
13020169,5,6.4
13020169,6,4.3
13020169,7,5.3
13020169,8,4
13020169,10,2.7
13020169,11,4.8
13020169,12,4.4
13020169,26,2.9
13020173,5,8.2
13020173,6,4
13020173,7,6.8
13020173,8,6.2
13020173,10,4
13020173,11,7.7
13020173,12,6
13020173,13,6.2
13020173,26,4.3
13020176,5,7.2
13020176,7,6.1
13020176,8,5.6
13020176,10,4.3
13020176,11,7.1
13020176,12,6
13020176,13,5.4
13020176,26,4.7
13020184,5,7.5
13020184,6,4.4
13020184,7,7.4
13020184,8,10
13020184,9,10
13020184,10,4.3
13020184,11,5.7
13020184,12,5.4
13020184,13,5
13020184,26,8.7
13020191,5,7.8
13020191,6,7
13020191,7,6.7
13020191,8,6.9
13020191,10,4.9
13020191,11,5.8
13020191,12,7.8
13020191,13,4.8
13020191,26,4
13020234,5,8.3
13020234,6,9.7
13020234,8,6.3
13020234,10,4.7
13020234,11,6.3
13020234,12,7.6
13020234,26,7.3
13020244,5,6.9
13020244,6,5.8
13020244,7,6.2
13020244,8,6.5
13020244,10,3.7
13020244,11,6.2
13020244,12,6.2
13020244,13,4.8
13020244,26,6.2
13020549,5,4.3
